gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000134440.10,1596.5185919828723,-0.35515146111633106,0.362088287519614,-0.9808421684921051,0.32667057985239273,0.5895514267428589
ENSG00000267040.5,60.61992331066982,0.9726411041925975,0.5661437520342976,1.7180108421185472,0.08579463769207214,0.2567843596169741
ENSG00000267787.4,30.87584190732526,0.5201530316928811,0.6298545012382378,0.8258304587334163,0.40890027330660367,0.667745877970099
ENSG00000081923.9,285.4306558419799,1.5426460420081203,0.5875637516244715,2.625495595572527,0.008652292830637615,0.05011024475791442
ENSG00000049759.15,666.8903945791585,0.01312987762540884,0.5076303846049126,0.025865034922264923,0.9793649888004046,0.9924767450511778
ENSG00000198796.6,208.11512818969183,0.4169000509070684,0.8922956557180275,0.46722187677983285,0.6403411433306356,0.8302012237584105
ENSG00000172175.11,376.7141795718137,-0.6921194568906197,0.40059052548610946,-1.727747944239932,0.08403342382020143,0.2531526715187403
ENSG00000266946.1,10.647506052674773,0.26976374911478845,1.0335842874428736,0.2609983069520088,0.7940938128766541,0.9159105482518438
ENSG00000074657.12,802.4369515250585,0.4276217358898193,0.5440555501722927,0.7859891067270596,0.4318738690028942,0.6866810159082598
ENSG00000166562.7,429.4275444792415,0.02502960674119013,0.3403649672419541,0.07353755277462917,0.9413783621625562,0.979103953670469
ENSG00000134443.8,9.73534948705231,6.586856512793162,1.571285252691433,4.192018286629131,2.7648370401644012e-5,4.82470399210885e-4
ENSG00000074695.5,1210.9704207194984,-0.3797478909562412,0.2887396005841335,-1.3151915781139605,0.1884455248719364,0.42637590732524194
ENSG00000183287.12,259.8783022088748,-2.318463767486742,0.8201592499437691,-2.826845844445086,0.004700895184717646,0.0315428809490416
ENSG00000267774.2,10.042220344351167,-3.7784675143200537,2.274741119712727,-1.6610538586462225,0.09670263028006643,0.27755455454025785
